Country,Year,1st_pillar_Institutions,2nd_pillar_Infrastructure,3rd_pillar_Macroeconomic_environment,4th_pillar_Health_and_primary_education,5th_pillar_Higher_education_and_training,6th_pillar_Goods_market_efficiency,7th_pillar_Labor_market_efficiency,8th_pillar_Financial_market_development,9th_pillar_Technological_readiness,10th_pillar_Market_size,11th_pillar_Business_sophistication_,12th_pillar_Innovation,Global_Competitiveness_Index,Population,GDP,Income group,Region,Forum_classification
Mauritius,2010,4.613194062,4.1784841219999995,4.692254444,5.805332722,4.0878407139999995,4.696629895,4.49323999,4.680708931,3.726744563,2.633200174,4.243929075,2.975890003,4.316447844,1247951,15599,Upper middle income,Sub-Saharan Africa,Sub-Saharan Africa
Mauritius,2011,4.5441028139999995,4.325824328,4.637029328000001,5.810581571,4.168277623,4.754624977,4.380524695,4.4882320589999996,3.756660769,2.7084958360000004,4.268526894,2.961786255,4.314670791,1253089,16179,Upper middle income,Sub-Saharan Africa,Sub-Saharan Africa
Mauritius,2012,4.593944308999999,4.324572012,4.410361532,5.853014452,4.288079022,4.800762764,4.378016144,4.646013196,3.9760169210000003,2.7428879939999997,4.304666823,2.949543696,4.350214426,1258335,16651,Upper middle income,Sub-Saharan Africa,Sub-Saharan Africa
Mauritius,2013,4.583691457,4.438928683,4.824380903,6.014152612,4.322816022,4.852078292,4.450100259,4.7297899480000005,3.9037640039999997,2.7953046219999997,4.40252539,3.10891931,4.4495086960000005,1263560,17146,Upper middle income,Sub-Saharan Africa,Sub-Saharan Africa
Mauritius,2014,4.600369509,4.74376952,4.663900447,6.14032886,4.663353557,4.923200447,4.3306511819999995,4.735177124,3.974610288,2.828324573,4.475455349,3.217298855,4.515997611,1268567,17731,Upper middle income,Sub-Saharan Africa,Sub-Saharan Africa
Mauritius,2015,4.531894567,4.794076582,4.7078467,6.109401116,4.616978302,4.852354897,4.307544563,4.416060014,4.058054885,2.7810594760000003,4.355911311,3.229871117,4.432492347,1273212,18350,Upper middle income,Sub-Saharan Africa,Sub-Saharan Africa
Mauritius,2016,4.509347826,4.743198196,4.891406857,6.064094346,4.681773201,4.896376481,4.391820972,4.286115433,4.165712694,2.712717847,4.356982047,3.33506871,4.4933647830000005,1310267,17262,Upper middle income,Sub-Saharan Africa,Sub-Saharan Africa
Mauritius,2017,4.486400705,4.8018286219999995,4.687354906,6.0680317839999995,4.645948101,4.887824424,4.397659448,4.378998566,4.523653069,2.8198973260000004,4.490826958,3.361363467,4.523291367,1264613,17117,Upper middle income,Sub-Saharan Africa,Sub-Saharan Africa
Mexico,2007,3.6245587,3.5455599280000003,5.363555212,5.591983416000001,3.8273326030000003,4.229703163,4.093981396,4.2761857580000004,3.2287166839999997,5.341461334,4.216304895,3.111591628,4.26207563,113139374,15805,Upper middle income,Latin America and the Caribbean,Latin America and the Caribbean
Mexico,2008,3.485254041,3.507846815,5.316960096,5.552168035,3.834358997,4.138795676,3.97133284,4.2953155689999996,3.24833831,5.480673567999999,4.243596018,2.948000959,4.226537328,114972821,15826,Upper middle income,Latin America and the Caribbean,Latin America and the Caribbean
Mexico,2009,3.4038204660000004,3.69402768,5.292996433,5.483900823,3.8637214189999995,3.965382812,3.81985663,4.122176166,3.526969018,5.574246377000001,4.147043238,2.987078252,4.189042881000001,116815612,14893,Upper middle income,Latin America and the Caribbean,Latin America and the Caribbean
Mexico,2010,3.395376158,3.737831286,5.237726442,5.662802516,3.9425854489999996,3.862555693,3.800454035,3.818570414,3.55193965,5.541038376,3.90624277,3.012221723,4.192392166,118617542,15460,Upper middle income,Latin America and the Caribbean,Latin America and the Caribbean
Mexico,2011,3.439993434,3.9773647010000004,5.247206607,5.686222712,4.066681362,4.081478292,3.9179937610000004,3.9231398810000004,3.745361488,5.553215613,4.1105720869999995,3.1929938110000005,4.294337281000001,120365271,15887,Upper middle income,Latin America and the Caribbean,Latin America and the Caribbean
Mexico,2012,3.593145448,4.032376118999999,5.2146387789999995,5.7056981570000005,4.11041519,4.197432196,4.013760854,4.15395539,3.802585443,5.576701656,4.263462251,3.3260640789999996,4.364364767,122070963,16320,Upper middle income,Latin America and the Caribbean,Latin America and the Caribbean
Mexico,2013,3.556582666,4.144636378,5.114409561,5.688890561,4.025959499,4.191769615,3.941547603,4.18715508,3.6619069860000004,5.610454438,4.23962629,3.349629194,4.33888837,123740109,16346,Upper middle income,Latin America and the Caribbean,Latin America and the Caribbean
Mexico,2014,3.4016591010000004,4.191283114,5.04228007,5.725602404,3.991732495,4.191083842,3.711971624,4.143044418000001,3.5527579069999997,5.610996909,4.143284474,3.314646517,4.274018397,125385833,16496,Upper middle income,Latin America and the Caribbean,Latin America and the Caribbean
Mexico,2015,3.341862631,4.215841651,4.85139468,5.710799538,3.9997331839999997,4.226832718,3.752486523,4.236059326,3.7734618839999996,5.650134861000001,4.18118667,3.378953614,4.294407013,127017224,16850,Upper middle income,Latin America and the Caribbean,Latin America and the Caribbean
Mexico,2016,3.298650213,4.258693226,4.98142196,5.682479982,4.116596771,4.330764619,3.84788811,4.543947903,3.9697745110000002,5.6407294939999995,4.243406855,3.407729147,4.408653822,130906892,16006,Upper middle income,Latin America and the Caribbean,Latin America and the Caribbean
Mexico,2017,3.198091537,4.303995734,5.1666597030000005,5.6888546710000005,4.108670532,4.316885442,3.7708066739999997,4.507576355,4.209112888,5.672294332000001,4.274372402,3.4089892880000003,4.435373768,129163276,16048,Upper middle income,Latin America and the Caribbean,Latin America and the Caribbean
Moldova,2007,,,,,,,,,,,,,3.9391270585,4128459,3603,Lower middle income,Commonwealth of Independent States,Eurasia
Moldova,2008,,,,,,,,,,,,,3.9391270585,4111168,3890,Lower middle income,Commonwealth of Independent States,Eurasia
Moldova,2009,,,,,,,,,,,,,3.9391270585,4095813,3661,Lower middle income,Commonwealth of Independent States,Eurasia
Moldova,2010,3.425387985,3.1761839889999997,4.312548075,5.49544129,3.946411339,3.8276761739999996,4.41350644,3.68171625,3.284253394,2.395073874,3.281009632,2.4913299330000003,3.862746542,4084483,3925,Lower middle income,Commonwealth of Independent States,Eurasia
Moldova,2011,3.383137739,3.32124246,4.337393002,5.462621157,3.9328255010000004,3.939610455,4.310809063,3.59764455,3.5223677060000003,2.430288669,3.274457602,2.436755481,3.8862296610000002,4077811,4179,Lower middle income,Commonwealth of Independent States,Eurasia
Moldova,2012,3.3752812239999996,3.464953808,4.352263957,5.444455702999999,3.95584195,3.9766177739999997,4.264356702,3.64931994,3.914326707,2.5077476869999997,3.303437353,2.396878176,3.937030053,4074754,4151,Lower middle income,Commonwealth of Independent States,Eurasia
Moldova,2013,3.241563492,3.570397027,4.621724853,5.38056704,3.883234065,3.934792794,4.0942330469999995,3.604667374,3.88981023,2.547540492,3.318557231,2.423576307,3.94081877,4073714,4542,Lower middle income,Commonwealth of Independent States,Eurasia
Moldova,2014,3.2181985460000004,3.676515153,4.9102191710000005,5.400023871,4.076652642,4.071087094,4.108705235,3.698321739,4.376427109,2.599212068,3.3548767760000002,2.532880035,4.033505806,4072340,4754,Lower middle income,Commonwealth of Independent States,Eurasia
Moldova,2015,3.1983893880000003,3.692247632,4.855349975,5.388004271000001,4.09165164,4.0584650710000005,4.073166178999999,3.279477569,4.388952322,2.68175098,3.29118291,2.562766328,3.999212511,4068897,4896,Lower middle income,Commonwealth of Independent States,Eurasia
Moldova,2016,3.085570601,3.638662389,4.143531769,5.3872474310000005,4.044401667,3.993023084,3.988165299,2.960582011,4.402007329,2.5578736859999998,3.200460085,2.507214072,3.8611301119999997,4122460,4507,Lower middle income,Commonwealth of Independent States,Eurasia
Moldova,2017,3.2047438010000002,3.7406456230000003,4.5302915210000005,5.398302322999999,4.089448143,4.064506733,3.938744072,3.082792719,4.62308098,2.6799441269999997,3.3586363169999998,2.641312131,3.992343013,3549750,4639,Lower middle income,Commonwealth of Independent States,Eurasia
Mongolia,2007,3.087301925,2.026911596,5.125403605,4.960635337,3.778781678,3.8124765089999997,4.351510188,3.651647824,2.528311264,1.939263034,3.0328120710000004,2.861866609,3.597687615,2592776,7046,Lower middle income,Emerging and Developing Asia,East Asia and Pacific
Mongolia,2008,3.0760969460000003,1.8480422109999999,5.4366372179999995,5.109486562,3.708940541,3.7596768289999996,4.322415468,3.6319512360000004,2.739930774,2.1637368919999997,3.056251679,2.817053848,3.65309343,2629666,7563,Lower middle income,Emerging and Developing Asia,East Asia and Pacific
Mongolia,2009,3.089900544,1.975331555,3.947179836,4.912077134,3.5496920430000003,3.7523763580000002,4.692834597,3.380415353,2.792148205,2.341255201,3.051502208,2.8024921519999997,3.431365322,2669572,7357,Lower middle income,Emerging and Developing Asia,East Asia and Pacific
Mongolia,2010,3.171342268,2.609851623,4.901128128,5.217461385,3.7563655160000002,3.841245279,4.775126286,3.068203182,3.0315406510000003,2.334116195,3.099688229,2.808482842,3.746389952,2712657,7708,Lower middle income,Emerging and Developing Asia,East Asia and Pacific
Mongolia,2011,3.209449782,2.720046641,5.352904818,5.350426864,3.927767648,4.016345837,4.740739158,3.1908748019999997,3.102013183,2.366126742,3.2411068239999996,2.8465388889999996,3.85906786,2759074,8905,Lower middle income,Emerging and Developing Asia,East Asia and Pacific
Mongolia,2012,3.3430468139999996,2.8303907219999997,4.892394638,5.597085588,3.9883044260000005,4.168463425,4.686292279,3.326580673,3.8185442910000003,2.6005079319999997,3.295028587,2.93316522,3.874641426,2808339,9851,Lower middle income,Emerging and Developing Asia,East Asia and Pacific
Mongolia,2013,3.342302688,2.9025249939999997,3.6514564519999997,5.646738543,4.06645202,4.06675185,4.486407256000001,3.2315309130000003,3.8477654969999997,2.690441779,3.261781595,2.894347904,3.748432567,2859174,10833,Lower middle income,Emerging and Developing Asia,East Asia and Pacific
Mongolia,2014,3.4412689210000003,2.915764254,3.7694963589999997,5.813578659,4.3741152130000005,4.229585081000001,4.479760168,3.22493344,3.541199381,2.732031386,3.469636425,2.937306548,3.829770621,2909871,11509,Lower middle income,Emerging and Developing Asia,East Asia and Pacific
Mongolia,2015,3.564018804,2.859945802,3.222954386,5.719934102000001,4.499636853999999,4.241279823,4.463640425,3.038344537,3.975463196,3.037965307,3.4629861739999996,3.098540222,3.814057145,2959134,11819,Lower middle income,Emerging and Developing Asia,East Asia and Pacific
Mongolia,2016,3.5333510830000003,2.928171643,3.5979869910000004,5.71197385,4.568405063999999,4.012946747,4.293174822,3.0893067760000004,4.115467177,2.89562659,3.265302536,3.092933255,3.8371442289999997,3055723,11191,Lower middle income,Emerging and Developing Asia,East Asia and Pacific
Mongolia,2017,3.369665583,3.112658563,4.368741399,5.591382584,4.509927568,3.954416621,4.233955562,2.9989719710000005,4.177383877,2.995705969,3.304675177,2.986740096,3.898776986,3075647,11147,Lower middle income,Emerging and Developing Asia,East Asia and Pacific
Montenegro,2007,3.689578024,2.790629972,5.4013774670000005,5.997238359,3.712806837,3.8857140130000003,4.417024421,4.753900551,3.526224141,1.312812233,3.67593044,2.686111111,3.9066913089999997,618592,13288,Upper middle income,Emerging and Developing Europe,Europe and North America
Montenegro,2008,4.065865568,2.7152851210000004,5.463542752,5.826408311000001,4.184067379,4.174450595,4.473734641,4.955269558,3.9558842289999996,1.945536839,3.707172501,2.956575048,4.1143761560000005,619740,14183,Upper middle income,Emerging and Developing Europe,Europe and North America
Montenegro,2009,4.281808286,2.9990101460000003,4.60963162,5.8142209970000005,4.186774334,4.266330992,4.520390122,5.014954701000001,4.148725568,2.2361453940000002,3.8202942760000003,3.293602165,4.157272019,620870,13352,Upper middle income,Emerging and Developing Europe,Europe and North America
Montenegro,2010,4.4558295039999996,3.845798062,5.094118762,6.185414477999999,4.5146756980000005,4.391062676000001,4.690391665,4.680947405,4.0875367680000005,2.102738572,3.8562081960000003,3.4775606960000003,4.3637505910000005,621952,13656,Upper middle income,Emerging and Developing Europe,Europe and North America
Montenegro,2011,4.529611788,4.00511198,4.451804046,5.791379849,4.649021862,4.503979776,4.604736431,4.5739043960000005,4.019320247,2.048125464,3.84595897,3.3881992289999996,4.2727560239999995,622957,14082,Upper middle income,Emerging and Developing Europe,Europe and North America
Montenegro,2012,4.38177805,4.055914991,3.848573239,5.6540222810000005,4.630598657,4.423882772,4.139231794,4.491250965,4.149785026,2.077431591,3.8309797989999996,3.307153879,4.1436172739999995,623864,13712,Upper middle income,Emerging and Developing Europe,Europe and North America
Montenegro,2013,4.15681423,4.044372577,4.06796721,6.074742212,4.606534007,4.305190063,4.387796731,4.401618481,4.2167442280000005,2.141448469,3.7876761539999997,3.424218605,4.199928692,624648,14156,Upper middle income,Emerging and Developing Europe,Europe and North America
Montenegro,2014,3.9618122560000004,4.096055316,4.455675255,6.310461159,4.680042684,4.335929505,4.243718629,4.256785802,4.277395751,2.160861282,3.685272791,3.3710703239999997,4.231445358999999,625292,14358,Upper middle income,Emerging and Developing Europe,Europe and North America
Montenegro,2015,3.891869034,3.9834451810000004,4.615962256,6.2072231129999995,4.5791830330000005,4.298105155,4.1831972330000005,4.257696789,4.329682176,2.197426849,3.6154791060000004,3.2799565439999996,4.201729343999999,625781,14833,Upper middle income,Emerging and Developing Europe,Europe and North America
Montenegro,2016,3.793585162,3.9281460160000004,3.730949758,5.920805864,4.486010933999999,4.27490466,4.100547296,4.161763044,4.589926394,2.123863635,3.570312747,3.1334804010000004,4.050623001,655003,13570,Upper middle income,Emerging and Developing Europe,Europe and North America
Montenegro,2017,3.900102168,4.155761246,3.705272704,5.905813772,4.5419697889999995,4.363383657,4.178510059,4.237894948,4.86497233,2.276994861,3.628055133,3.168758594,4.145179478999999,622471,13472,Upper middle income,Emerging and Developing Europe,Europe and North America
Morocco,2007,4.094731091,3.433463901,4.462748963,5.351311269,3.633093867,4.1305825,3.60289984,3.929686203,3.0622875639999996,3.95241416,3.93219792,3.2496956530000003,4.082358531000001,31011322,5825,Lower middle income,"Middle East, North Africa, and Pakistan",Middle East and North Africa
Morocco,2008,4.049597686,3.4973250160000005,4.731195566,5.394987605,3.570479153,4.3405930669999995,3.535466563,3.87693848,3.177118918,3.90939782,3.9942062839999997,3.0164215010000004,4.075798273999999,31350544,6091,Lower middle income,"Middle East, North Africa, and Pakistan",Middle East and North Africa
Morocco,2009,3.9173713510000003,3.624362275,5.241760735,5.168591962,3.398034485,4.185518636,3.42295548,3.8114668660000004,3.4084241189999998,4.056931658,3.8290460769999997,2.875909717,4.030933945,31714958,6313,Lower middle income,"Middle East, North Africa, and Pakistan",Middle East and North Africa
Morocco,2010,3.9409748889999996,3.775827089,5.206908436,5.368560296,3.514718469,4.077426817,3.473220083,4.068894847,3.492160333,4.0387727689999995,3.74813879,2.975911233,4.0785634580000005,32107739,6466,Lower middle income,"Middle East, North Africa, and Pakistan",Middle East and North Africa
Morocco,2011,3.97723937,3.9481008460000004,5.647913806,5.37823628,3.620193225,4.153469002,3.5166701160000002,4.1550592669999995,3.6865390689999997,4.025975552,3.775301158,3.022076609,4.164843438,32531964,6698,Lower middle income,"Middle East, North Africa, and Pakistan",Middle East and North Africa
Morocco,2012,4.12136481,4.142238676,4.6156976069999995,5.529426578,3.575065018,4.273334417,3.836764245,4.12174851,3.71184576,4.106693536,3.800644365,2.953124849,4.1473488519999995,32984190,6777,Lower middle income,"Middle East, North Africa, and Pakistan",Middle East and North Africa
Morocco,2013,4.116596708,4.300235792,4.421813163,5.483605041000001,3.542689645,4.277246342,3.862277298,4.007112786,3.525395685,4.161329025,3.7497858269999997,2.9394688589999998,4.1148752669999995,33452686,6967,Lower middle income,"Middle East, North Africa, and Pakistan",Middle East and North Africa
Morocco,2014,4.205015468,4.377090813,4.723431373,5.655633636,3.555675377,4.411720923,3.805949755,4.017115982,3.574176436,4.16610301,3.884296215,3.1100936110000004,4.206731744,33921203,7040,Lower middle income,"Middle East, North Africa, and Pakistan",Middle East and North Africa
Morocco,2015,4.189682485,4.300648949,4.828006286,5.6121881060000005,3.42026016,4.334551669,3.6171908839999998,3.862013127,3.618672165,4.310775957,3.76573664,3.0664135189999997,4.164948754,34377511,7319,Lower middle income,"Middle East, North Africa, and Pakistan",Middle East and North Africa
Morocco,2016,4.213556318999999,4.253192016,5.079306239,5.634684993,3.55000445,4.3752664580000005,3.5465792169999997,3.7937226330000002,3.691275376,4.260797252,3.816212405,3.1108670380000003,4.199231711,34727184,6753,Lower middle income,"Middle East, North Africa, and Pakistan",Middle East and North Africa
Morocco,2017,4.2040062119999995,4.416212726,4.90502857,5.631453946000001,3.57957276,4.426487115,3.581518141,3.9292208189999998,3.811407936,4.337008616,3.9851197189999996,3.141681808,4.244111504,35739580,6759,Lower middle income,"Middle East, North Africa, and Pakistan",Middle East and North Africa
Mozambique,2007,3.2093889589999995,2.183855701,3.796475788,2.951642632,2.329497847,3.2210482430000003,3.9562157,3.308310563,2.294553053,2.980314687,2.999862396,2.556311248,3.015355309,22359637,835,Low income,Sub-Saharan Africa,Sub-Saharan Africa
Mozambique,2008,3.27245686,2.1771996959999997,4.229999225,3.1539647189999998,2.561441824,3.442645797,4.099085119,3.2680272610000003,2.515432556,2.628684318,3.142156636,2.54557494,3.147296515,22994867,864,Low income,Sub-Saharan Africa,Sub-Saharan Africa
Mozambique,2009,3.297875644,2.590981352,4.177305148,2.9674647000000003,2.5365919,3.58718841,3.944441908,3.294536939,2.92492714,2.844914145,3.2324554830000003,2.758754843,3.2208926439999996,23647815,893,Low income,Sub-Saharan Africa,Sub-Saharan Africa
Mozambique,2010,3.4630548389999998,2.564009891,4.167891245,3.538712425,2.465796033,3.745346903,3.871553974,3.38809914,2.892562745,2.622720361,3.3133959060000002,2.9646106039999998,3.3245217069999997,24321457,930,Low income,Sub-Saharan Africa,Sub-Saharan Africa
Mozambique,2011,3.3867688439999997,2.5689514730000003,3.9359398089999997,3.8093486939999996,2.523761649,3.803500732,3.793747015,3.2014895639999996,2.8573749960000003,2.7576467780000002,3.255420005,2.791867358,3.311022217,25016921,974,Low income,Sub-Saharan Africa,Sub-Saharan Africa
Mozambique,2012,3.35311324,2.360215993,3.663071755,3.5235422260000004,2.388075642,3.7663332130000002,3.717571685,3.0919307639999998,2.8035929619999997,2.861597534,3.143321053,2.632369954,3.166081362,25732928,1017,Low income,Sub-Saharan Africa,Sub-Saharan Africa
Mozambique,2013,3.2973380910000003,2.381667244,4.343326768,3.6699201919999997,2.3394583630000003,3.803396779,3.797405008,3.1331017080000003,2.765736415,2.958963339,3.1995332910000003,2.626008783,3.29602999,26467180,1064,Low income,Sub-Saharan Africa,Sub-Saharan Africa
Mozambique,2014,3.1620466919999997,2.359771296,4.05741403,3.58152964,2.38708417,3.987919639,3.8791713239999996,3.138519366,2.71032774,3.066454998,3.342887471,2.762013763,3.244956285,27216276,1115,Low income,Sub-Saharan Africa,Sub-Saharan Africa
Mozambique,2015,3.179232825,2.429125773,3.6609862860000004,3.596961282,2.353098208,3.965996956,3.9599775580000003,2.99365386,2.662264925,3.035383724,3.368635462,3.18409203,3.200369334,27977863,1176,Low income,Sub-Saharan Africa,Sub-Saharan Africa
Mozambique,2016,3.1543864,2.4746994140000003,3.4884365710000003,3.484458255,2.289164537,3.876011057,3.980294325,2.9783526910000004,2.5435614330000003,2.9900740989999997,3.194405395,2.8408984619999997,3.129531417,28010595,1078,Low income,Sub-Saharan Africa,Sub-Saharan Africa
Mozambique,2017,3.054975017,2.471102856,1.8632963530000002,3.5939891680000002,2.25332739,3.797757613,3.899268337,2.7687450489999996,2.869102254,3.0947174630000003,3.16403837,2.800463947,2.8864539560000004,29668834,1051,Low income,Sub-Saharan Africa,Sub-Saharan Africa
Namibia,2007,4.1683167910000005,4.302478633,5.739478701,3.629945852,3.0474057969999997,3.897556926,4.435156995,4.415629067,2.7713723060000004,2.552205433,3.393548197,2.660052366,3.846645903,2083174,8095,Upper middle income,Sub-Saharan Africa,Sub-Saharan Africa
Namibia,2008,4.592320438,4.560911923,5.69044547,3.9944159989999997,3.131420924,3.934566554,4.4940680230000005,4.5353388,3.034676824,2.3147593669999997,3.631236245,2.683970621,3.9866389339999997,2115703,8169,Upper middle income,Sub-Saharan Africa,Sub-Saharan Africa
Namibia,2009,4.774523365,4.774428475,4.624222861,4.2827582,3.180027695,4.069699047,4.475376784,4.738674241,3.26387819,2.572256942,3.749271085,2.7789456560000003,4.030330202,2152357,8090,Upper middle income,Sub-Saharan Africa,Sub-Saharan Africa
Namibia,2010,4.7552046610000005,4.257549508,5.039329854,4.75111619,3.2091679789999996,4.248363531,4.527382932,4.7322942889999995,3.313697636,2.541990732,3.5955745039999996,2.8861319,4.0854801,2193643,8433,Upper middle income,Sub-Saharan Africa,Sub-Saharan Africa
Namibia,2011,4.498712168,4.223138243,4.86186096,4.64038777,3.1899481869999997,4.209757082,4.483295258,4.5706815789999995,3.251183774,2.506668806,3.559561126,2.937350772,3.998216733,2240161,8715,Upper middle income,Sub-Saharan Africa,Sub-Saharan Africa
Namibia,2012,4.189382544,4.177251252,4.500945773,4.435634396,3.131776055,4.155434033,4.325593207,4.445346835,3.232851855,2.56520315,3.571180454,2.9318476010000003,3.876823227,2291645,8995,Upper middle income,Sub-Saharan Africa,Sub-Saharan Africa
Namibia,2013,4.219259731,4.196661184,4.6748885719999995,4.425896981,3.123407007,4.098147165,4.387416619,4.50750928,3.342805466,2.6609210919999997,3.650292144,3.0233209910000003,3.9287018560000004,2346592,9275,Upper middle income,Sub-Saharan Africa,Sub-Saharan Africa
Namibia,2014,4.1895195560000005,4.1724871210000005,4.621086015,4.631105169,3.226929863,4.130977215,4.313041759,4.430342399,3.4230858260000003,2.738542058,3.7238468869999997,3.1046314230000003,3.958086962,2402858,9506,Upper middle income,Sub-Saharan Africa,Sub-Saharan Africa
Namibia,2015,4.273480395,4.137855747,4.721665845,4.589299207,3.3016830980000003,4.197669434,4.413628668,4.181284301,3.41645596,2.816112463,3.8073328039999996,3.24207895,3.985270201,2458830,10040,Upper middle income,Sub-Saharan Africa,Sub-Saharan Africa
Namibia,2016,4.472963319,4.099666666,4.587952905,4.561526738,3.329177188,4.230170215,4.614333408,4.222452327,3.56435354,2.764954373,3.728954972,3.2874775030000003,4.016819341000001,2467987,9165,Upper middle income,Sub-Saharan Africa,Sub-Saharan Africa
Namibia,2017,4.394864267,4.210830103,4.016861495,4.7744948439999995,3.324577618,4.179650393999999,4.5947130110000005,4.209567451,3.6283009269999997,2.8684328789999998,3.769273984,3.242841452,3.990747699,2533794,9254,Upper middle income,Sub-Saharan Africa,Sub-Saharan Africa
Nepal,2007,3.09510185,1.962523358,4.639772154,4.455724378,2.648097685,3.7299456789999996,3.621977745,3.638140963,2.405682644,3.0606758189999996,3.2852802039999998,2.489880578,3.381777645,26063619,1779,Low income,Emerging and Developing Asia,South Asia
Nepal,2008,3.125753693,1.898941293,4.623456243,4.535579085,2.6919303610000003,3.725059592,3.612880024,3.6888148999999997,2.216719002,2.796373412,3.3357084930000003,2.474857121,3.3655106960000003,26325183,1866,Low income,Emerging and Developing Asia,South Asia
Nepal,2009,3.073383549,2.03489254,4.437361881,4.453486439,2.6905295810000003,3.635667667,3.6143627780000003,3.7634422880000002,2.208321909,2.99019276,3.207753936,2.335495594,3.341096724,26592666,1929,Low income,Emerging and Developing Asia,South Asia
Nepal,2010,3.031171301,1.809823034,4.410762753999999,4.8140733860000005,2.615585452,3.5771758410000003,3.579997079,3.6398090360000004,2.503115654,2.934602921,3.0442049410000003,2.291587431,3.342869396,26875910,1999,Low income,Emerging and Developing Asia,South Asia
Nepal,2011,3.123571185,1.868553266,5.051159275,4.6393601769999995,2.740866741,3.703101665,3.596206633,3.6655538310000004,2.6472400609999998,2.9843590669999998,3.145282289,2.319047728,3.467015636,27179237,2044,Low income,Emerging and Developing Asia,South Asia
Nepal,2012,3.2595906689999996,1.8115274430000001,4.85323881,4.693528817,2.844269019,3.781347167,3.7542208410000004,3.809372387,2.632531131,2.980866387,3.209569567,2.4245208430000003,3.488687192,27500515,2118,Low income,Emerging and Developing Asia,South Asia
Nepal,2013,3.1949478389999997,1.933290477,5.297740753999999,5.43921942,2.7319658939999996,3.744255129,3.663444451,3.752755217,2.552934746,3.0510119110000002,3.25447075,2.560567669,3.662443829,27834981,2173,Low income,Emerging and Developing Asia,South Asia
Nepal,2014,3.2242470930000002,2.147342495,5.39895919,5.656986542,3.247401742,3.912899308,3.7951297160000004,3.9039195660000003,2.606608846,3.097038087,3.338902345,2.621915735,3.812658924,28174724,2265,Low income,Emerging and Developing Asia,South Asia
Nepal,2015,3.4303330080000003,2.150599932,5.354069729,5.61672515,3.2411996469999997,3.9629403180000002,3.907768988,3.8275401760000003,2.616500358,3.340648967,3.3086950839999996,2.6614379390000003,3.8509807410000003,28513700,2352,Low income,Emerging and Developing Asia,South Asia
Nepal,2016,3.496997307,2.159489395,5.537277057000001,5.5593062689999995,3.256057163,3.900705688,3.864817654,3.911560913,2.558688168,3.2370069619999997,3.2549683139999996,2.629622486,3.8692574060000005,28558647,2175,Low income,Emerging and Developing Asia,South Asia
Nepal,2017,3.575146053,2.613160557,5.588719853,5.677334944,3.442761714,3.968266962,3.899351498,3.9122353710000004,2.7674524710000004,3.3683558419999997,3.391643072,2.7582802810000002,4.017810353,29304998,2198,Low income,Emerging and Developing Asia,South Asia
Netherlands,2007,5.72671435,5.837721656,5.7269901579999996,6.322179257,5.572311582999999,5.367623458,4.706367278,5.6298364670000005,5.653839871000001,4.9459930430000005,5.544486502000001,4.88077079,5.40079984,16463031,46605,High income,Advanced economies,Europe and North America
Netherlands,2008,5.762607141,5.706498015,5.452320439,6.304082644,5.522920148,5.390621726,4.719891616,5.566062913,6.008136237,5.05816037,5.58067937,4.8249646219999995,5.410938095,16519862,47388,High income,Advanced economies,Europe and North America
Netherlands,2009,5.6618273189999995,5.741493853,5.207658345,6.218864653,5.491451326,5.239346626000001,4.805735738,4.903870635,6.015915569,5.117131448,5.5448116679999995,4.7922626489999995,5.323174301,16575173,45590,High income,Advanced economies,Europe and North America
Netherlands,2010,5.538300989,5.930952302000001,5.291251756,6.53227805,5.634719437,5.174316311,4.830785272,4.714356235,5.99188305,5.101561695,5.554578696,4.766747173,5.3334732019999995,16631571,45843,High income,Advanced economies,Europe and North America
Netherlands,2011,5.609848092000001,6.0174902679999995,5.340622811,6.544202488,5.657645822,5.170861278,4.840733375,4.8594061260000005,6.129950347,5.104047078,5.57759809,5.025198206000001,5.412914628999999,16689863,46388,High income,Advanced economies,Europe and North America
Netherlands,2012,5.721880375,6.17842677,5.199664962,6.595073946,5.789838671,5.292104012,4.985345948,4.961285955,5.978550436,5.114767016,5.626844201,5.30861915,5.5018961420000005,16749318,45484,High income,Advanced economies,Europe and North America
Netherlands,2013,5.617683665,6.1340932420000005,5.215703953,6.606755193,5.783105182999999,5.254691995,4.841517393,4.681570989,5.974833324,5.1106502,5.561192091000001,5.163820847,5.424661167000001,16809157,45021,High income,Advanced economies,Europe and North America
Netherlands,2014,5.533278265,6.253350794,5.382997108,6.637319437,5.9906800979999995,5.344888005,4.730953479,4.5499705210000005,5.998881391,5.074737286,5.570402757,5.251554859,5.454483487999999,16868020,45281,High income,Advanced economies,Europe and North America
Netherlands,2015,5.595721432,6.303315863,5.702700137000001,6.596283735,6.025854176,5.341161061,4.903951976,4.432583121,6.100364635,5.073238928,5.558523139,5.36532909,5.504908384,16924929,45784,High income,Advanced economies,Europe and North America
Netherlands,2016,5.695935638,6.369451724,5.74335763,6.665371395,6.0682875329999995,5.4080796410000005,5.0679225610000005,4.479973145,6.177046019,5.05066625,5.605036628,5.4421525079999995,5.568448786,17522294,42611,High income,Advanced economies,Europe and North America
Netherlands,2017,5.757422657,6.437683085,6.077271747999999,6.691923011,6.088851836,5.500119993999999,5.067136059,4.6282261369999995,6.344347699,5.101768526,5.690062171,5.551682472,5.662014243,17132854,41690,High income,Advanced economies,Europe and North America
